연번,설치주소,설치형태,등용량(W),데이터 기준일,위도,경도
4803,구로구 구로4동 770-3,벽부형,25,2025-11-28,37.4883322,126.8883202
4804,구로구 구로4동 770-31,벽부형,40,2025-11-28,37.4879894,126.8887077
4805,구로구 구로4동 770-31,벽부형,70,2025-11-28,37.4879894,126.8887077
4806,구로구 구로4동 770-33,벽부형,40,2025-11-28,37.4878536,126.8886950
4807,구로구 구로4동 770-35,폴형,70,2025-11-28,37.4878344,126.8886423
4808,구로구 구로4동 770-39,한전주,70,2025-11-28,37.4878649,126.8884033
4809,구로구 구로4동 770-4,한전주,70,2025-11-28,37.4882756,126.8882679
4810,구로구 구로4동 770-41,벽부형,25,2025-11-28,37.4877928,126.8883928
4811,구로구 구로4동 770-47,폴형,70,2025-11-28,37.4877760,126.8882668
4812,구로구 구로4동 770-49,벽부형,70,2025-11-28,37.4878805,126.8882786
4813,구로구 구로4동 770-52,벽부형,40,2025-11-28,37.4879926,126.8883207
4814,구로구 구로4동 770-54,벽부형,40,2025-11-28,37.4879420,126.8882291
4815,구로구 구로4동 770-56,벽부형,70,2025-11-28,37.4878847,126.8880459
4816,구로구 구로4동 770-56,한전주,70,2025-11-28,37.4878847,126.8880459
4817,구로구 구로4동 770-57,벽부형,70,2025-11-28,37.4879869,126.8881450
4818,구로구 구로4동 770-6,벽부형,70,2025-11-28,37.4882869,126.8884509
4819,구로구 구로4동 770-79,벽부형,40,2025-11-28,37.4880858,126.8886534
4820,구로구 구로4동 771-1,벽부형,70,2025-11-28,37.4877603,126.8880230
4821,구로구 구로4동 771-10,벽부형,70,2025-11-28,37.4875729,126.8882817
4822,구로구 구로4동 771-10,벽부형,40,2025-11-28,37.4875729,126.8882817
4823,구로구 구로4동 771-13,폴형,70,2025-11-28,37.4876399,126.8881501
4824,구로구 구로4동 771-13,벽부형,70,2025-11-28,37.4876399,126.8881501
4825,구로구 구로4동 771-16,벽부형,70,2025-11-28,37.4875217,126.8880621
4826,구로구 구로4동 771-16,폴형,25,2025-11-28,37.4875217,126.8880621
4827,구로구 구로4동 771-18,벽부형,70,2025-11-28,37.4875445,126.8879664
4828,구로구 구로4동 771-20,벽부형,20,2025-11-28,37.4874441,126.8880217
4829,구로구 구로4동 771-28,벽부형,70,2025-11-28,37.4873309,126.8878436
4830,구로구 구로4동 771-31,한전주,20,2025-11-28,37.4875493,126.8878426
4831,구로구 구로4동 771-31,한전주,70,2025-11-28,37.4875493,126.8878426
4832,구로구 구로4동 771-33,벽부형,100,2025-11-28,37.4873086,126.8880323
4833,구로구 구로4동 771-4,벽부형,70,2025-11-28,37.4876008,126.8880274
4834,구로구 구로4동 771-7,한전주,70,2025-11-28,37.4876820,126.8882564
4835,구로구 가리봉동 773-2,폴형,50,2025-11-28,37.4855758,126.8849192
4836,구로구 가리봉동 774-2,폴형,50,2025-11-28,37.4853408,126.8850708
4837,구로구 구로동 774-4,한전주,50,2025-11-28,37.4870000,126.8879639
4838,구로구 가리봉동 774-4,폴형,50,2025-11-28,37.4853385,126.8852711
4839,구로구 가리봉동 777,한전주,50,2025-11-28,37.4851883,126.8846718
4840,구로구 구로3동 777-1,폴형,35,2025-11-28,37.4872304,126.8901000
4841,구로구 구로3동 777-1,폴형,35,2025-11-28,37.4872304,126.8901000
4842,구로구 구로3동 777-3,한전주,50,2025-11-28,37.4871583,126.8897961
4843,구로구 가리봉동 777-3,벽부형,25,2025-11-28,37.4850131,126.8846138
4844,구로구 가리봉동 25-6,폴형,50,2025-11-28,37.4849404,126.8843010
4845,구로구 구로3동 779-13,벽부형,25,2025-11-28,37.4875568,126.8891105
4846,구로구 구로3동 779-66,벽부형,,2025-11-28,37.4874765,126.8894098
4847,구로구 온수동 75-1,한전주,25,2025-11-28,37.4951950,126.8185222
4848,구로구 온수동 79-2,폴형,20,2025-11-28,37.4951804,126.8187508
4849,구로구 구로3동 780-1,,,2025-11-28,37.4874684,126.8887326
4850,구로구 구로3동 780-11,벽부형,20,2025-11-28,37.4872259,126.8893630
4851,구로구 구로3동 780-15,벽부형,25,2025-11-28,37.4871671,126.8892812
4852,구로구 구로3동 780-24,벽부형,50,2025-11-28,37.4873553,126.8887934
4853,구로구 구로3동 780-29,벽부형,25,2025-11-28,37.4872801,126.8887236
4854,구로구 구로3동 780-3,한전주,40,2025-11-28,37.4874114,126.8888780
4855,구로구 구로3동 780-36,벽부형,25,2025-11-28,37.4871201,126.8891308
4856,구로구 구로3동 780-48,벽부형,25,2025-11-28,37.4871417,126.8888711
4857,구로구 구로3동 780-62,벽부형,,2025-11-28,37.4869734,126.8890954
4858,구로구 구로3동 780-86,벽부형,25,2025-11-28,37.4868976,126.8887948
4859,구로구 구로3동 780-97,벽부형,25,2025-11-28,37.4868887,126.8893062
4860,구로구 구로3동 781-10,벽부형,,2025-11-28,37.4867753,126.8896261
4861,구로구 구로3동 781-17,한전주,,2025-11-28,37.4869730,126.8895284
4862,구로구 구로3동 787-70,한전주,,2025-11-28,37.4851786,126.8897378
4863,구로구 구로3동 787-70,벽부형,50,2025-11-28,37.4851786,126.8897378
4864,구로구 구로3동 787-70,벽부형,50,2025-11-28,37.4851786,126.8897378
4865,구로구 온수동 79-2,폴형,25,2025-11-28,37.4951804,126.8187508
4866,구로구 구로3동 791-1,한전주,25,2025-11-28,37.4863958,126.8894758
4867,구로구 구로3동 791-12,벽부형,20,2025-11-28,37.4862492,126.8891544
4868,구로구 구로3동 791-13,벽부형,25,2025-11-28,37.4861377,126.8892053
4869,구로구 구로3동 791-16,한전주,25,2025-11-28,37.4862016,126.8890516
4870,구로구 구로3동 791-18,한전주,25,2025-11-28,37.4861064,126.8890258
4871,구로구 구로3동 791-26,벽부형,25,2025-11-28,37.4859178,126.8888832
4872,구로구 구로3동 791-36,한전주,25,2025-11-28,37.4856737,126.8890926
4873,구로구 구로3동 791-60,한전주,,2025-11-28,37.4855728,126.8894474
4874,구로구 구로3동 791-8,한전주,25,2025-11-28,37.4864994,126.8892576
4875,구로구 구로3동 791-8,벽부형,20,2025-11-28,37.4864994,126.8892576
4876,구로구 구로3동 792-107,벽부형,25,2025-11-28,37.4861187,126.8888517
4877,구로구 구로동 792-15,한전주,,2025-11-28,37.4866684,126.8889406
4878,구로구 구로3동 792-2,벽부형,50,2025-11-28,37.4867853,126.8884974
4879,구로구 구로3동 792-29,한전주,50,2025-11-28,37.4864523,126.8888007
4880,구로구 구로3동 792-33,한전주,25,2025-11-28,37.4862422,126.8888012
4881,구로구 구로3동 792-35,한전주,,2025-11-28,37.4858714,126.8887029
4882,구로구 구로3동 792-39,벽부형,35,2025-11-28,37.4859267,126.8886317
4883,구로구 구로3동 792-46,벽부형,25,2025-11-28,37.4859500,126.8883899
4884,구로구 구로3동 792-47,벽부형,,2025-11-28,37.4860384,126.8884471
4885,구로구 구로3동 792-70,벽부형,20,2025-11-28,37.4860823,126.8882520
4886,구로구 구로3동 792-8,한전주,25,2025-11-28,37.4867429,126.8887213
4887,구로구 구로3동 792-82,벽부형,35,2025-11-28,37.4865895,126.8884691
4888,구로구 구로3동 792-82,벽부형,,2025-11-28,37.4865895,126.8884691
4889,구로구 구로3동 792-9,벽부형,25,2025-11-28,37.4867429,126.8887213
4890,구로구 구로3동 792-94,한전주,50,2025-11-28,37.4860972,126.8880229
4891,구로구 구로3동 793-24,벽부형,25,2025-11-28,37.4866101,126.8882082
4892,구로구 구로3동 793-26,벽부형,25,2025-11-28,37.4865451,126.8881601
4893,구로구 구로3동 793-59,벽부형,,2025-11-28,37.4862483,126.8876450
4894,구로구 구로3동 794-1,벽부형,35,2025-11-28,37.4856906,126.8885773
4895,구로구 구로3동 794-12,벽부형,20,2025-11-28,37.4857284,126.8883549
4896,구로구 구로3동 794-21,벽부형,20,2025-11-28,37.4858089,126.8881389
4897,구로구 구로3동 794-24,벽부형,25,2025-11-28,37.4858406,126.8880581
4898,구로구 구로3동 794-30,한전주,,2025-11-28,37.4860211,126.8878715
4899,구로구 구로3동 796-37,폴형,70,2025-11-28,37.4851112,126.8889214
4900,구로구 구로동 796-37,벽부형,20,2025-11-28,37.4851112,126.8889214
4901,구로구 구로3동 796-6,벽부형,20,2025-11-28,37.4855200,126.8890828
4902,구로구 구로3동 796-64,벽부형,25,2025-11-28,37.4853382,126.8885467
4903,구로구 구로3동 796-71,폴형,25,2025-11-28,37.4856601,126.8887263
4904,구로구 구로3동 796-8,벽부형,25,2025-11-28,37.4855606,126.8889740
4905,구로구 구로3동 797-1,한전주,25,2025-11-28,37.4850374,126.8884308
4906,구로구 구로3동 797-1,한전주,25,2025-11-28,37.4850374,126.8884308
4907,구로구 구로3동 797-1,한전주,25,2025-11-28,37.4850374,126.8884308
4908,구로구 구로3동 797-13,한전주,25,2025-11-28,37.4847447,126.8893539
4909,구로구 구로3동 797-9,벽부형,,2025-11-28,37.4849141,126.8889266
4910,구로구 구로3동 199-12,벽부형,50,2025-11-28,37.4844793,126.8954485
4911,구로구 구로3동 798-14,벽부형,25,2025-11-28,37.4851985,126.8879611
4912,구로구 구로3동 798-18,폴형,25,2025-11-28,37.4853209,126.8876675
4913,구로구 구로3동 798-19,폴형,,2025-11-28,37.4852448,126.8876742
4914,구로구 구로3동 798-2,한전주,25,2025-11-28,37.4853383,126.8878421
4915,구로구 구로3동 798-21,한전주,,2025-11-28,37.4851544,126.8875365
4916,구로구 구로3동 798-30,한전주,,2025-11-28,37.4849198,126.8881023
4917,구로구 구로3동 798-55,한전주,,2025-11-28,37.4850724,126.8875820
4918,구로구 구로3동 799-10,한전주,25,2025-11-28,37.4854838,126.8884113
4919,구로구 구로3동 799-15,벽부형,35,2025-11-28,37.4854072,126.8881988
4920,구로구 구로3동 799-18,벽부형,35,2025-11-28,37.4854877,126.8880371
4921,구로구 구로3동 799-20,한전주,,2025-11-28,37.4854028,126.8879562
4922,구로구 구로3동 799-24,폴형,,2025-11-28,37.4855461,126.8877920
4923,구로구 구로3동 799-5,한전주,,2025-11-28,37.4855993,126.8880869
4924,구로구 구로3동 799-7,벽부형,50,2025-11-28,37.4855171,126.8881648
4925,구로구 개봉동 80-10,벽부형,50,2025-11-28,37.4988168,126.8510792
4926,구로구 개봉동 80-26,폴형,25,2025-11-28,37.4986914,126.8511680
4927,구로구 개봉동 80-26,폴형,50,2025-11-28,37.4986914,126.8511680
4928,구로구 개봉동 80-26,폴형,25,2025-11-28,37.4986914,126.8511680
4929,구로구 개봉동 80-18,한전주,50,2025-11-28,37.4985477,126.8512236
4930,구로구 개봉동 80-23,벽부형,50,2025-11-28,37.4984263,126.8512865
4931,구로구 개봉동 80-26,벽부형,25,2025-11-28,37.4986914,126.8511680
4932,구로구 구로2동 80-4,한전주,50,2025-11-28,37.4935089,126.8857846
4933,구로구 구로동 80-5,한전주,50,2025-11-28,37.4933998,126.8858018
4934,구로구 개봉동 416-37,한전주,50,2025-11-28,37.4988375,126.8514531
4935,구로구 구로3동 800-1,한전주,,2025-11-28,37.4859005,126.8873443
4936,구로구 구로3동 800-1,벽부형,25,2025-11-28,37.4859005,126.8873443
4937,구로구 구로3동 800-30,한전주,,2025-11-28,37.4856489,126.8873244
4938,구로구 구로3동 800-32,한전주,40,2025-11-28,37.4856813,126.8872391
4939,구로구 구로3동 800-33,벽부형,50,2025-11-28,37.4857061,126.8871751
4940,구로구 구로3동 800-5,한전주,,2025-11-28,37.4857661,126.8876806
4941,구로구 구로3동 800-9,벽부형,25,2025-11-28,37.4856963,126.8876379
4942,구로구 구로3동 801-14,벽부형,70,2025-11-28,37.4855183,126.8871423
4943,구로구 구로3동 801-14,벽부형,20,2025-11-28,37.4855183,126.8871423
4944,구로구 구로3동 801-32,벽부형,25,2025-11-28,37.4853270,126.8869881
4945,구로구 구로3동 801-47,벽부형,25,2025-11-28,37.4851624,126.8869682
4946,구로구 구로3동 801-56,벽부형,,2025-11-28,37.4850259,126.8870699
4947,구로구 구로동 803-12,,20,2025-11-28,37.4860250,126.8868026
4948,구로구 구로동 803-2,한전주,50,2025-11-28,37.4861086,126.8870639
4949,구로구 구로동 803-3,,50,2025-11-28,37.4860245,126.8869892
4950,구로구 구로동 805-5,,50,2025-11-28,37.4852393,126.8863114
4951,구로구 구로동 803-5,한전주,48,2025-11-28,37.4856369,126.8866035
4952,구로구 구로동 805-10,,25,2025-11-28,37.4854471,126.8862676
4953,구로구 구로동 805-10,,25,2025-11-28,37.4854471,126.8862676
4954,구로구 구로동 805-22,,25,2025-11-28,37.4851588,126.8861960
4955,구로구 구로동 805-13,,50,2025-11-28,37.4852593,126.8861516
4956,구로구 구로동 805-2,,50,2025-11-28,37.4854325,126.8863564
4957,구로구 구로동 805-20,,25,2025-11-28,37.4853435,126.8860493
4958,구로구 구로동 805-4,,50,2025-11-28,37.4852393,126.8863114
4959,구로구 구로동 806-1,,50,2025-11-28,37.4864543,126.8867269
4960,구로구 구로동 806-1,한전주,25,2025-11-28,37.4864543,126.8867269
4961,구로구 구로동 806-34,,25,2025-11-28,37.4862562,126.8864084
4962,구로구 구로동 806-39,,25,2025-11-28,37.4859068,126.8863385
4963,구로구 구로동 806-59,한전주,50,2025-11-28,37.4865834,126.8863574
4964,구로구 구로동 806-62,통신주,25,2025-11-28,37.4864979,126.8863082
4965,구로구 구로동 806-63,한전주,25,2025-11-28,37.4863942,126.8862473
4966,구로구 구로동 806-80,,25,2025-11-28,37.4858146,126.8861554
4967,구로구 구로동 806-80,,25,2025-11-28,37.4858146,126.8861554
4968,구로구 구로동 806-82,한전주,50,2025-11-28,37.4857166,126.8861366
4969,구로구 구로동 806-9,벽부형,25,2025-11-28,37.4860379,126.8864650
4970,구로구 구로동 807-1,,25,2025-11-28,37.4866878,126.8861282
4971,구로구 구로동 807-12,한전주,50,2025-11-28,37.4860982,126.8857606
4972,구로구 구로동 807-3,벽부형,25,2025-11-28,37.4865300,126.8860222
4973,구로구 구로동 807-42,,25,2025-11-28,37.4868394,126.8857623
4974,구로구 구로동 807-45,,25,2025-11-28,37.4866931,126.8856210
4975,구로구 구로동 807-46,,25,2025-11-28,37.4866347,126.8855834
4976,구로구 구로동 807-6,한전주,30,2025-11-28,37.4863747,126.8859272
4977,구로구 구로동 807-7,,25,2025-11-28,37.4863245,126.8858966
4978,구로구 구로2동 808-14,,50,2025-11-28,37.4859938,126.8854262
4979,구로구 구로2동 808-16,,50,2025-11-28,37.4859685,126.8853037
4980,구로구 구로2동 808-18,,25,2025-11-28,37.4859575,126.8850625
4981,구로구 구로2동 808-2,,50,2025-11-28,37.4860903,126.8853764
4982,구로구 구로2동 808-24,,50,2025-11-28,37.4858374,126.8851114
4983,구로구 구로2동 808-25,벽부형,20,2025-11-28,37.4857806,126.8852926
4984,구로구 구로2동 808-26,,50,2025-11-28,37.4857834,126.8854076
4985,구로구 구로2동 808-28,,50,2025-11-28,37.4857309,126.8855347
4986,구로구 구로2동 808-29,,50,2025-11-28,37.4857290,126.8854099
4987,구로구 구로동 808-36,,50,2025-11-28,37.4855699,126.8853745
4988,구로구 구로2동 808-6,,50,2025-11-28,37.4860873,126.8851045
4989,구로구 구로2동 808-7,,50,2025-11-28,37.4860538,126.8849756
4990,구로구 구로2동 809-13,,50,2025-11-28,37.4862556,126.8851566
4991,구로구 구로2동 809-16,,50,2025-11-28,37.4863169,126.8849910
4992,구로구 구로2동 809-16-1,,50,2025-11-28,37.4863169,126.8849910
4993,구로구 구로2동 809-18,,50,2025-11-28,37.4864384,126.8849711
4994,구로구 구로2동 809-20,,50,2025-11-28,37.4865570,126.8849370
4995,구로구 구로2동 809-21,벽부형,20,2025-11-28,37.4866159,126.8848726
4996,구로구 구로2동 809-30,,50,2025-11-28,37.4862830,126.8848221
4997,구로구 구로2동 809-30-1,,50,2025-11-28,37.4862830,126.8848221
4998,구로구 구로2동 809-32,,50,2025-11-28,37.4862869,126.8846690
4999,구로구 구로2동 809-39,,50,2025-11-28,37.4866764,126.8846720
5000,구로구 구로2동 809-45,,50,2025-11-28,37.4864402,126.8845400
5001,구로구 구로2동 809-50,폴형,20,2025-11-28,37.4864654,126.8844240
5002,구로구 구로2동 809-50-1,폴형,20,2025-11-28,37.4864654,126.8844240
5003,구로구 구로동 809-52,한전주,50,2025-11-28,37.4866203,126.8844163
5004,구로구 구로2동 809-56,폴형,20,2025-11-28,37.4865246,126.8848022
5005,구로구 구로2동 81-1,한전주,50,2025-11-28,37.4938153,126.8865278
5006,구로구 오류동 81-145,,35,2025-11-28,37.4944375,126.8379379
5007,구로구 오류동 81-164,한전주,70,2025-11-28,37.4948791,126.8376323
5008,구로구 구로2동 81-2,한전주,,2025-11-28,37.4939434,126.8868108
5009,구로구 구로동 81-2,폴형,70,2025-11-28,37.4939434,126.8868108
5010,구로구 구로2동 81-2,폴형,25,2025-11-28,37.4939434,126.8868108
5011,구로구 구로2동 81-2,폴형,25,2025-11-28,37.4939434,126.8868108
5012,구로구 구로2동 81-2,폴형,25,2025-11-28,37.4939434,126.8868108
5013,구로구 구로2동 81-2,폴형,25,2025-11-28,37.4939434,126.8868108
5014,구로구 구로2동 81-2,한전주,25,2025-11-28,37.4939434,126.8868108
5015,구로구 오류동 81-85,,25,2025-11-28,37.4946790,126.8396079
5016,구로구 궁동 81-4,,30,2025-11-28,37.4992276,126.8264789
5017,구로구 구로3동 810,폴형,70,2025-11-28,37.4851808,126.8995426
5018,구로구 온수동 82-2,한전주,50,2025-11-28,37.4955543,126.8179638
5019,구로구 구로2동 82-2,벽부형,50,2025-11-28,37.4939915,126.8872680
5020,구로구 온수동 82-2,폴형,25,2025-11-28,37.4955543,126.8179638
5021,구로구 온수동 121-1,한전주,50,2025-11-28,37.4940141,126.8183424
5022,구로구 구로2동 82-8,폴형,70,2025-11-28,37.4937685,126.8874204
5023,구로구 온수동 산13-6,폴형,25,2025-11-28,37.4964538,126.8194313
5024,구로구 구로2동 83-12,한전주,50,2025-11-28,37.4941331,126.8875642
5025,구로구 온수동 83-3,한전주,25,2025-11-28,37.4957085,126.8183363
5026,구로구 구로동 83-7,,25,2025-11-28,37.4944777,126.8882304
5027,구로구 구로2동 84-1,한전주,50,2025-11-28,37.4940419,126.8877549
5028,구로구 구로2동 84-13,한전주,70,2025-11-28,37.4938493,126.8879177
5029,구로구 온수동 84,한전주,50,2025-11-28,37.4960145,126.8188683
5030,구로구 구로2동 84-3,한전주,70,2025-11-28,37.4941767,126.8880054
5031,구로구 구로2동 84-6,한전주,70,2025-11-28,37.4939823,126.8881706
5032,구로구 구로2동 84-7,한전주,70,2025-11-28,37.4939042,126.8882352
5033,구로구 가리봉동 84-9,폴형,30,2025-11-28,37.4829585,126.8858915
5034,구로구 가리봉동 84ㅡ9,폴형,50,2025-11-28,37.4829585,126.8858915
5035,구로구 구로2동 85-17,한전주,70,2025-11-28,37.4940950,126.8886903
5036,구로구 구로2동 85-2,한전주,50,2025-11-28,37.4944032,126.8884415
5037,구로구 구로2동 85-3,한전주,50,2025-11-28,37.4944694,126.8885688
5038,구로구 온수동 122-33,한전주,50,2025-11-28,37.4960437,126.8181600
5039,구로구 온수동 85-5,벽부형,70,2025-11-28,37.4961323,126.8184361
5040,구로구 온수동 83,한전주,25,2025-11-28,37.4958217,126.8185541
5041,구로구 구로2동 86-0,한전주,70,2025-11-28,37.4945508,126.8887715
