등번호,위도값,경도값
천호2동353,37.5399192,127.1218994
천호2동354,37.5399256,127.1215599
천호2동355,37.5397822,127.1216521
천호2동356,37.5395948,127.1219032
천호2동357,37.5397976,127.1213011
천호2동358,37.540192,127.1210249
천호2동359,37.5401854,127.1213531
천호2동360,37.5401049,127.1214333
천호2동361,37.5402862,127.1215783
천호2동362,37.5403915,127.1212036
천호2동363,37.5406604,127.1210081
천호2동364,37.5407492,127.120826
천호2동365,37.5408103,127.120565
천호2동366,37.540917,127.1203714
천호2동367,37.5408713,127.1202927
천호2동368,37.54071,127.1204078
천호2동369,37.5405049,127.1206931
천호2동370,37.5402807,127.1208315
천호2동371,37.5408879,127.1200888
천호2동372,37.5410715,127.1205506
천호2동373,37.5411965,127.1204021
천호2동374,37.5413766,127.1203773
천호2동375,37.541141,127.120199
천호2동376,37.5410142,127.12011
천호2동377,37.54125117,127.1199806
천호2동378,37.5413184,127.1198235
천호2동379,37.54121766,127.1197146
천호2동380,37.5412078,127.1194967
천호2동381,37.5412873,127.1192807
천호2동303,37.5414359,127.1223003
천호2동304,37.5415092,127.1224692
천호2동305,37.5417267,127.1226251
천호2동306,37.5414781,127.1231259
천호2동307,37.5414845,127.122775
천호2동308,37.5413487,127.1226974
천호2동309,37.5411856,127.1225635
천호2동310,37.5409962,127.1225431
천호2동311,37.54086,127.1224089
천호2동312,37.5406616,127.1223773
천호2동313,37.540544,127.1223221
천호2동314,37.5402638,127.1222009
천호2동315,37.5401292,127.1222704
천호2동316,37.5400588,127.1224975
천호2동317,37.5401763,127.1225527
천호2동318,37.5403926,127.1225615
천호2동319,37.5404927,127.1226848
천호2동320,37.5407723,127.1227268
천호2동321,37.5409068,127.1226347
천호2동323,37.5411527,127.1229939
천호2동324,37.5412632,127.1233095
천호2동325,37.5411642,127.1233333
천호2동326,37.5408027,127.1231791
천호2동327,37.5405946,127.1230683
천호2동328,37.5404228,127.1229798
천호2동329,37.5401239,127.1227796
천호2동330,37.5398711,127.1227147
천호2동332,37.5401354,127.1231077
천호2동333,37.5403246,127.1231054
천호2동334,37.5403067,127.1231283
천호2동335,37.5405612,127.1234195
천호2동336,37.5407409,127.1233495
천호2동337,37.5407962,127.1235186
천호2동338,37.540959,127.1236072
천호2동339,37.5411675,127.1237745
천호2동340,37.5412106,127.1235138
천호2동341,37.539694,127.1231241
천호2동342,37.539765,127.1229875
천호2동344,37.539845,127.1228282
천호2동345,37.5394929,127.1227418
천호2동346,37.5392667,127.1226086
천호2동347,37.5395708,127.1223108
천호2동348,37.53978,127.12258
천호2동349,37.5400297,127.1222263
천호2동350,37.5398296,127.1219797
천호3동304,37.5411583,127.1359958
천호3동305,37.5413094,127.1357112
천호3동307,37.5415518,127.1355952
천호3동308,37.5417492,127.1354798
천호3동309,37.5416843,127.1352202
천호2동290,37.540628,127.1214951
천호2동291,37.5408276,127.1216851
천호2동292,37.5410805,127.1217613
천호2동293,37.5409917,127.1219434
천호2동294,37.5411181,127.1219759
천호2동295,37.5410927,127.1221912
천호2동296,37.5408669,127.1221146
천호3동245,37.540693,127.1327422
천호3동247,37.5409022,127.1330114
천호3동248,37.5410299,127.1332249
천호3동249,37.5411379,127.1332123
천호3동250,37.5410674,127.1334281
천호3동251,37.5411404,127.1335518
천호3동252,37.5413276,127.133278
천호3동253,37.5415248,127.1331286
천호3동254,37.5418321,127.1332609
천호3동255,37.5420126,127.1332927
천호3동257,37.5422295,127.1333921
천호3동258,37.5422582,127.1336181
천호3동259,37.5423582,127.1337301
천호3동260,37.5422965,127.1339232
천호3동261,37.5422259,127.1341277
천호3동262,37.5420817,127.134118
천호3동263,37.5419476,127.1342667
천호3동264,37.5418217,127.1343021
천호3동266,37.541901,127.1340522
천호3동267,37.5419893,127.1338135
천호3동268,37.5417999,127.1337818
천호3동269,37.5417538,127.1336465
천호3동270,37.5417883,127.1334311
천호3동271,37.5415355,127.1333661
천호3동272,37.5414379,127.133571
천호3동273,37.5415026,127.1337852
천호3동274,37.5412252,127.1340487
천호3동275,37.5415052,127.1341473
천호3동276,37.5417924,127.1339969
천호3동278,37.5411914,127.1343659
천호3동279,37.5409765,127.1345495
천호3동280,37.5407906,127.1349929
천호3동281,37.5409612,127.1349117
천호3동282,37.541167,127.134717
천호3동283,37.5413297,127.1347943
천호3동284,37.5414719,127.1345211
천호3동285,37.5414912,127.1347019
천호3동286,37.5415213,127.135109
천호3동287,37.5414052,127.1352574
천호3동288,37.541225,127.1352595
천호3동289,37.5412418,127.1350896
천호3동290,37.5410805,127.1352159
천호3동291,37.5409637,127.1352625
천호3동293,37.5410742,127.1355894
천호3동295,37.540743,127.1358874
천호3동296,37.540764,127.1362945
천호3동297,37.5408807,127.1362253
천호3동298,37.5406747,127.1363974
천호3동299,37.5408378,127.1365313
천호3동302,37.5410759,127.1358157
천호3동303,37.5412291,127.1358252
천호2동297,37.5405142,127.121949
천호2동298,37.5403872,127.1218373
천호2동299,37.5404124,127.1215881
천호2동300,37.5402528,127.1219294
천호2동301,37.5412543,127.1221101
천호2동302,37.5413094,127.1222565
천호2동243,37.5429759,127.1209809
천호2동244,37.5433095,127.1209997
천호2동245,37.5434541,127.1210659
천호2동246,37.543633,127.1208827
천호2동247,37.5436343,127.1210638
천호2동248,37.543591,127.1213019
천호2동249,37.5439159,127.121366
천호2동251,37.5421679,127.1201644
천호2동252,37.5420893,127.1204934
천호2동254,37.5418931,127.1207673
천호2동255,37.5419936,127.1209585
천호2동256,37.541877,127.1210278
천호2동258,37.541924,127.1212875
천호2동259,37.5419442,127.1215815
천호2동260,37.5417719,127.1214364
천호2동261,37.5416628,127.1213019
천호2동262,37.5417247,127.121154
천호2동263,37.5415203,127.1211295
천호2동264,37.541588,127.1209406
천호2동265,37.5414444,127.1210215
천호2동266,37.541326,127.1208532
천호2동267,37.5415232,127.1207151
천호2동268,37.5416578,127.1206343
천호2동269,37.5418473,127.1206773
천호2동270,37.5419536,127.1204271
천호2동271,37.5410746,127.1209693
천호2동272,37.5410398,127.1211394
천호2동273,37.5411941,127.1212847
천호2동274,37.5412496,127.1214765
천호2동275,37.5414118,127.1214859
천호2동276,37.5416932,127.1217655
천호2동277,37.541769,127.1222625
천호2동278,37.5416869,127.1221277
천호2동279,37.5415798,127.1222647
천호2동280,37.5414599,127.1218927
천호2동281,37.54136,127.1217807
천호2동282,37.541124,127.1215571
천호2동283,37.5410152,127.1214566
천호2동284,37.5408244,127.1212551
천호2동285,37.5407872,127.1210971
천호2동286,37.5410028,127.1210041
천호2동287,37.540689,127.1212114
천호2동288,37.5406085,127.1213029
천호2동289,37.5405188,127.1213492
천호3동201,37.5402332,127.1351691
천호3동202,37.5404864,127.1352906
천호3동203,37.540577,127.1353575
천호3동204,37.5406552,127.1349719
천호3동205,37.5404397,127.1350649
천호3동206,37.5402772,127.1350328
천호3동207,37.5407091,127.1349486
천호3동208,37.5408153,127.1346871
천호3동209,37.540877,127.134494
천호3동210,37.5407615,127.1347217
천호3동211,37.5404987,127.1345097
천호3동212,37.5403355,127.1343758
천호3동213,37.5401749,127.1345927
천호3동214,37.5402014,127.1345131
천호3동215,37.5398051,127.1345403
천호3동216,37.5398305,127.1343251
천호3동217,37.5398377,127.134076
천호3동218,37.5399378,127.1342107
천호3동219,37.5400269,127.1340738
천호3동222,37.54067034,127.1343385
천호3동224,37.5409727,127.134029
천호3동225,37.5410089,127.1340512
천호3동226,37.5409087,127.1338939
천호3동229,37.5405192,127.1336268
천호3동230,37.5404019,127.1335943
천호3동231,37.5403117,127.133584
천호3동232,37.540167,127.1335178
천호3동233,37.5401426,127.1338688
천호3동235,37.539952,127.13369
천호3동236,37.5401734,127.1331556
천호3동237,37.5404627,127.133288
천호3동238,37.5406163,127.1333428
천호3동239,37.5407611,127.1334317
천호3동241,37.5406779,127.1331497
천호3동242,37.5406143,127.1330713
천호3동243,37.5403971,127.132938
천호3동244,37.540189,127.1328272
천호2동187,37.5425593,127.1243354
천호2동188,37.5423695,127.1242584
천호2동189,37.542243,127.1242146
천호2동190,37.5422954,127.1239877
천호2동191,37.5424132,127.1240768
천호2동192,37.5425487,127.1241205
천호2동193,37.5427839,127.1242422
천호2동194,37.5428272,127.1240041
천호2동195,37.5425646,127.1238374
천호2동196,37.5423207,127.1237497
천호2동197,37.542196,127.1239549
천호2동198,37.54215,127.1238196
천호2동199,37.5419602,127.1237426
천호2동200,37.5417795,127.1236769
천호2동204,37.54194849,127.1231019
천호2동205,37.54229,127.1232635
천호2동206,37.5426066,127.1234296
천호2동207,37.5427703,127.1236313
천호2동208,37.5429608,127.1237988
천호2동209,37.5429655,127.1232217
천호2동210,37.5427122,127.1230888
천호2동211,37.5423588,127.1228214
천호2동214,37.5423733,127.1223459
천호2동215,37.54217016,127.1222055
천호2동216,37.542473,127.1224127
천호2동217,37.5426452,127.1225578
천호2동218,37.5429261,127.1227695
천호2동219,37.5429311,127.1222263
천호2동220,37.5428041,127.1221146
천호2동222,37.5425863,127.1219021
천호2동223,37.5424589,127.1217339
천호2동224,37.5424392,127.1215078
천호2동225,37.5425461,127.1213368
천호2동226,37.5426794,127.1210863
천호2동227,37.5429523,127.1214339
천호2동228,37.54318,127.1217707
천호2동229,37.5433078,127.1219842
천호2동230,37.543481,127.1222651
천호2동231,37.5436954,127.1220136
천호2동232,37.5436498,127.1219349
천호2동233,37.5436207,127.1216637
천호2동234,37.5434312,127.1216206
천호2동235,37.5432964,127.1216675
천호2동236,37.543321,127.121339
천호2동237,37.54332,127.1212032
천호2동239,37.5426674,127.1206903
천호2동240,37.5426874,127.1209617
천호2동241,37.5428497,127.1209711
천호2동242,37.5430322,127.1212745
천호3동185,37.540192,127.1357014
천호3동186,37.5399751,127.1356134
천호3동187,37.5396677,127.1354698
천호3동188,37.53956,127.1355276
천호3동189,37.5393691,127.1352922
천호3동190,37.5395035,127.1351888
천호3동191,37.5394483,127.135031
천호3동192,37.5395184,127.13477
천호3동193,37.5396836,127.1351754
천호3동194,37.5398373,127.1352529
천호3동195,37.53963332,127.1350976
천호3동196,37.5399443,127.1350932
천호3동197,37.5399606,127.1348554
천호3동198,37.5397977,127.1347667
천호3동199,37.5400613,127.1350692
천호3동173,37.5398613,127.1360673
천호3동174,37.5401226,127.1360643
천호3동175,37.5403749,127.1360614
천호3동176,37.53994328,127.1358704
천호3동177,37.5403675,127.1362878
천호3동178,37.5404367,127.1358909
천호3동179,37.5401303,127.1358832
천호3동181,37.5396162,127.1358212
천호3동182,37.5405065,127.1355733
천호3동183,37.5403076,127.1354851
천호3동184,37.5400362,127.1353411
천호2동185,37.5434778,127.1242568
천호2동186,37.5427314,127.1244579
천호2동160,37.5443786,127.1230128
천호2동160,37.5443786,127.1230128
천호2동161,37.5441065,127.122767
천호2동162,37.5440389,127.1233789
천호2동163,37.5440184,127.1230396
천호2동164,37.5438366,127.1228267
천호2동166,37.5433936,127.1226282
천호2동167,37.5432427,127.1229355
천호2동168,37.5433611,127.1231039
천호2동169,37.5434789,127.123193
천호2동170,37.5437601,127.1234387
천호2동171,37.5441134,127.1236948
천호2동172,37.5442212,127.1236596
천호2동173,37.5444094,127.1235103
천호2동174,37.5441326,127.1238531
천호2동175,37.5438723,127.1239919
천호2동176,37.5437449,127.1238236
천호2동177,37.5435731,127.1237464
천호2동178,37.5432921,127.1235234
천호2동179,37.5431286,127.1233442
천호2동180,37.5431046,127.1237519
천호2동181,37.5432145,127.1239883
천호2동183,37.5433068,127.1242927
천호2동184,37.5431179,127.1243289
천호3동129,37.5390458,127.1329762
천호3동131,37.53878209,127.1329208
천호3동132,37.5386597,127.1331731
천호3동133,37.5385982,127.1333775
천호3동134,37.5391924,127.133314
천호3동135,37.5391485,127.1334729
천호3동138,37.5395916,127.1336828
천호3동139,37.539557,127.1338869
천호3동140,37.5393941,127.1337869
천호3동141,37.5392675,127.1337205
천호3동142,37.5391312,127.1335637
천호3동144,37.539198,127.1340721
천호3동145,37.5389627,127.133939
천호3동146,37.5385733,127.133672
천호3동147,37.5385291,127.1337856
천호3동148,37.5384413,127.1341035
천호3동149,37.5383535,127.1344213
천호3동150,37.5385806,127.1346676
천호3동151,37.5387342,127.1347224
천호3동152,37.5387976,127.134767
천호3동153,37.5388329,127.134676
천호3동154,37.5388761,127.1344153
천호3동155,37.5389747,127.1343462
천호3동156,37.5389821,127.1341199
천호3동157,37.5392714,127.1342523
천호3동158,37.5394334,127.1342278
천호3동159,37.539737,127.1338509
천호3동160,37.5396043,127.1341919
천호3동161,37.5395877,127.1343844
천호3동162,37.5393179,127.1344554
천호3동163,37.5390122,127.1345495
천호3동164,37.5391231,127.1349216
천호3동165,37.5392845,127.1348179
천호3동166,37.539362,127.1355639
천호3동167,37.5392369,127.1357011
천호3동168,37.5391757,127.1359621
천호3동169,37.5394649,127.1360719
천호3동170,37.5398265,127.1362375
천호3동171,37.5400789,127.1362572
천호3동172,37.5396534,127.1359792
천호2동132,37.5439186,127.1241611
천호2동133,37.5439193,127.1242629
천호2동134,37.5436775,127.1244581
천호2동135,37.5436959,127.1245032
천호2동136,37.5435801,127.1246856
천호2동137,37.5440596,127.1249516
천호2동138,37.5450428,127.1226542
천호2동139,37.545311,127.1223795
천호2동140,37.5454183,127.122265
천호2동141,37.5452901,127.1219836
천호2동142,37.5456638,127.1225564
천호2동143,37.5455031,127.122762
천호2동144,37.5455047,127.122977
천호2동145,37.5449343,127.1226102
천호2동146,37.5447072,127.1223639
천호2동147,37.5444072,127.1220053
천호2동148,37.5442527,127.121826
천호2동149,37.5440888,127.1216016
천호2동150,37.5439105,127.1218527
천호2동151,37.5437588,127.1220581
천호2동152,37.5435984,127.1222977
천호2동153,37.5436449,127.1224895
천호2동154,37.5437981,127.122499
천호2동155,37.5439581,127.1221916
천호2동156,37.5444268,127.1222201
천호2동157,37.5444104,127.1224353
천호2동158,37.5442571,127.1224257
천호3동075,37.5373351,127.1331657
천호3동076,37.54006521,127.1295936
천호3동077,37.5371313,127.133632
천호3동078,37.5373609,127.1342178
천호3동079,37.5375312,127.1341027
천호3동080,37.5375754,127.1339777
천호3동082,37.5376726,127.1337163
천호3동083,37.5378536,127.1338274
천호3동084,37.5377396,127.1342587
천호3동085,37.5380202,127.1344365
천호3동087,37.5381185,127.1343222
천호3동088,37.5381615,127.1340388
천호3동088,37.5381615,127.1340388
천호3동089,37.5382233,127.1338684
천호3동090,37.5383839,127.1336515
천호3동091,37.5383102,127.1334261
천호3동092,37.5382107,127.1333706
천호3동093,37.5380763,127.1334853
천호3동094,37.5377146,127.1333085
천호3동096,37.53802,127.1331692
천호3동097,37.5384245,127.1318179
천호3동098,37.538534,127.1319977
천호3동100,37.5386531,127.1322679
천호3동101,37.5389157,127.1324459
천호3동102,37.5390126,127.1321393
천호3동103,37.5391619,127.1336852
천호3동104,37.5388298,127.1317906
천호3동105,37.5384859,127.1315796
천호3동106,37.5386121,127.1315895
천호3동107,37.5391094,127.1318213
천호3동108,37.5393355,127.1319432
천호3동109,37.539634,127.1320981
천호3동110,37.5399053,127.1322308
천호3동111,37.5401239,127.1325451
천호3동112,37.5400534,127.1327722
천호3동113,37.5400437,127.1326705
천호3동114,37.5398628,127.1325821
천호3동116,37.5394651,127.1324056
천호3동117,37.53993946,127.1332906
천호3동118,37.5391938,127.132273
천호3동119,37.539006,127.1324675
천호3동120,37.539196,127.1325785
천호3동121,37.539404,127.1326779
천호3동122,37.5397838,127.1328659
천호3동123,37.53993618,127.1281196
천호3동124,37.5399478,127.1331129
